Roadway Name,Date,AM,PM
SCHENCK AVENUE,2012-01-20,69.16666666666667,0
SEAVIEW AVENUE,2012-01-20,108.20833333333333,1.875
STANLEY AVENUE,2012-01-20,6.916666666666667,0
Shore Blvd,2012-01-20,125.91666666666666,189.70833333333331
Shore Pkwy,2012-01-20,43,101.33333333333333
Shore Pkwy North,2012-01-20,120.44444444444446,256.6666666666667
Shore Pkwy South,2012-01-20,266.0833333333333,548.25
Shore Rd,2012-01-20,47.833333333333336,78.54166666666666
Snyder Ave,2012-01-20,157.70833333333331,0
Stillwell Ave,2012-01-20,109.125,172.29166666666669
VETERANS AVENUE,2012-01-20,28.25,0
Winthrop St,2012-01-20,135.16666666666669,0
4th Ave,2012-01-21,98.29166666666667,0
AMBOY ROAD,2012-01-21,60.416666666666664,100.29166666666667
BAY RIDGE AVENUE,2012-01-21,35.625,64.16666666666666
HYLAN BOULEVARD,2012-01-21,254.33333333333331,0
Hylan Blvd,2012-01-21,65.04166666666667,0
MC DONALD AVENUE,2012-01-21,76.16666666666667,80.70833333333333
NEW UTRECHT AVENUE,2012-01-21,87,151.41666666666669
ORIENTAL BOULEVARD,2012-01-21,7.291666666666666,0
Richmond Rd,2012-01-21,395.0833333333333,828.5833333333334
Shore Blvd,2012-01-21,33.416666666666664,0
Shore Pkwy,2012-01-21,11.583333333333334,0
Shore Pkwy North,2012-01-21,54.05555555555555,100.3888888888889
Shore Pkwy South,2012-01-21,99.08333333333333,0
Shore Rd,2012-01-21,16.458333333333332,0
Stillwell Ave,2012-01-21,69.5,124
AMBOY ROAD,2012-01-22,57.583333333333336,545.440630164967
BAY RIDGE AVENUE,2012-01-22,20.583333333333332,545.440630164967
MC DONALD AVENUE,2012-01-22,89.08333333333333,545.440630164967
NEW UTRECHT AVENUE,2012-01-22,78.375,545.440630164967
Richmond Rd,2012-01-22,341.1666666666667,545.440630164967
Shore Pkwy North,2012-01-22,96.58333333333333,545.440630164967
Stillwell Ave,2012-01-22,56,545.440630164967
11 STREET,2012-01-23,332.75,349.0833333333333
21 STREET,2012-01-23,389.5833333333333,527.4166666666667
31 STREET,2012-01-23,200.83333333333331,236
CRESCENT STREET,2012-01-23,351.1666666666667,416.3333333333333
FULTON STREET,2012-01-23,179.16666666666666,334.4166666666667
JACKSON AVENUE,2012-01-23,238,297.7083333333333
LIBERTY AVENUE,2012-01-23,106.6875,168.22916666666666
NORTHERN BOULEVARD,2012-01-23,664.625,877.2916666666667
STEINWAY STREET,2012-01-23,226.5,296.5
SUTTER AVENUE,2012-01-23,97.79166666666667,163.6875
VERNON BOULEVARD,2012-01-23,168.45833333333331,231.45833333333334
11 STREET,2012-01-24,347.5,387.8333333333333
21 STREET,2012-01-24,400.1875,529.9583333333334
31 STREET,2012-01-24,202.20833333333334,242.75
39 AVENUE,2012-01-24,155.125,344.375
48 STREET,2012-01-24,158.33333333333334,228.0625
58 AVENUE,2012-01-24,7.75,15.708333333333332
58 STREET,2012-01-24,152.04166666666669,201.91666666666669
65 PLACE,2012-01-24,116.5,213.08333333333331
69 STREET,2012-01-24,218,370.875
BROADWAY,2012-01-24,310.0833333333333,515.2916666666666
CALDWELL AVENUE,2012-01-24,91.75,186.66666666666666
CRESCENT STREET,2012-01-24,361.4166666666667,445.1666666666667
FULTON STREET,2012-01-24,161.25,330.3333333333333
GRAND AVENUE,2012-01-24,280.5,431.64583333333337
JACKSON AVENUE,2012-01-24,243.95833333333334,329
LAUREL HILL BOULEVARD,2012-01-24,201.75,225.79166666666669
LIBERTY AVENUE,2012-01-24,111.97916666666667,185.39583333333334
MAURICE AVENUE,2012-01-24,128.95833333333334,194.70833333333331
NORTHERN BOULEVARD,2012-01-24,644.7916666666666,879.8333333333333
ROOSEVELT AVENUE,2012-01-24,223.54166666666666,336.375
STEINWAY STREET,2012-01-24,200,283.4166666666667
SUTTER AVENUE,2012-01-24,100.8125,174.66666666666669
VERNON BOULEVARD,2012-01-24,151.54166666666669,207.75
11 STREET,2012-01-25,355.1666666666667,389.4166666666667
21 STREET,2012-01-25,396.14583333333337,540.8958333333334
31 AVENUE,2012-01-25,81.75,153.5
31 STREET,2012-01-25,202.33333333333334,250.25
32 AVENUE,2012-01-25,74.79166666666667,151.33333333333331
34 AVENUE,2012-01-25,170.54166666666669,322.54166666666663
39 AVENUE,2012-01-25,156.5,336
48 STREET,2012-01-25,166.29166666666666,220.10416666666669
58 AVENUE,2012-01-25,8.25,14.083333333333332
58 STREET,2012-01-25,143.66666666666666,195.14583333333334
65 PLACE,2012-01-25,126.20833333333334,221.125
69 STREET,2012-01-25,217.5,380.875
BROADWAY,2012-01-25,320.7916666666667,524.0416666666667
CALDWELL AVENUE,2012-01-25,92.83333333333333,179.41666666666666
CRESCENT STREET,2012-01-25,385.0833333333333,443.5
FULTON STREET,2012-01-25,186.83333333333334,366.9166666666667
GRAND AVENUE,2012-01-25,283.9791666666667,437.1875
JACKSON AVENUE,2012-01-25,247.875,323.04166666666663
LAUREL HILL BOULEVARD,2012-01-25,180.45833333333331,226.875
LIBERTY AVENUE,2012-01-25,105.625,189.95833333333334
MAURICE AVENUE,2012-01-25,127.45833333333333,192.75
NORTHERN BOULEVARD,2012-01-25,651.7083333333333,928.5833333333333
ROOSEVELT AVENUE,2012-01-25,233.79166666666669,341.125
STEINWAY STREET,2012-01-25,218.54166666666669,312.33333333333337
SUTTER AVENUE,2012-01-25,100.35416666666667,189.91666666666666
VERNON BOULEVARD,2012-01-25,156.5,247.20833333333331
11 STREET,2012-01-26,338.5,390.3333333333333
21 STREET,2012-01-26,402.89583333333337,545.4583333333334
31 AVENUE,2012-01-26,79.66666666666666,148.08333333333334
31 STREET,2012-01-26,207.125,252.75
32 AVENUE,2012-01-26,72.95833333333334,154.5
34 AVENUE,2012-01-26,167.91666666666669,330.83333333333337
39 AVENUE,2012-01-26,155.58333333333331,276.83333333333337
48 STREET,2012-01-26,171.33333333333334,221.875
58 AVENUE,2012-01-26,6.916666666666666,16.208333333333336
58 STREET,2012-01-26,151.75,194.0625
65 PLACE,2012-01-26,126.29166666666667,206
69 STREET,2012-01-26,216.04166666666669,365.7916666666667
BROADWAY,2012-01-26,322.8333333333333,511.83333333333337
CALDWELL AVENUE,2012-01-26,87.16666666666667,181.16666666666666
CRESCENT STREET,2012-01-26,371.5,447.0833333333333
ELMHURST AVENUE,2012-01-26,48.5,96.33333333333333
FULTON STREET,2012-01-26,189.25,423.5833333333333
GRAND AVENUE,2012-01-26,285.16666666666663,445.2708333333333
JACKSON AVENUE,2012-01-26,251.75,331.58333333333337
LAUREL HILL BOULEVARD,2012-01-26,190.08333333333334,228.6875
LIBERTY AVENUE,2012-01-26,112.87500000000001,188.08333333333334
MAURICE AVENUE,2012-01-26,130.625,201.20833333333331
NORTHERN BOULEVARD,2012-01-26,682.5,897.5
ROOSEVELT AVENUE,2012-01-26,225.75,338.41666666666663
STEINWAY STREET,2012-01-26,225.83333333333331,300.91666666666663
SUTTER AVENUE,2012-01-26,121.68750000000001,201.6875
VERNON BOULEVARD,2012-01-26,177.70833333333331,240.04166666666666
11 STREET,2012-01-27,292.5833333333333,0
21 STREET,2012-01-27,342.39583333333337,0
31 AVENUE,2012-01-27,83.04166666666666,168.375
31 STREET,2012-01-27,135.5,0
32 AVENUE,2012-01-27,83.75,169.79166666666669
34 AVENUE,2012-01-27,183.33333333333334,352.2083333333333
39 AVENUE,2012-01-27,90.08333333333333,0
48 STREET,2012-01-27,137.41666666666666,117.25
58 AVENUE,2012-01-27,7.458333333333334,15.5
58 STREET,2012-01-27,138.85416666666666,99.125
65 PLACE,2012-01-27,120.66666666666667,230.95833333333334
69 STREET,2012-01-27,219.75,399.16666666666663
BROADWAY,2012-01-27,196.29166666666669,0
CALDWELL AVENUE,2012-01-27,101.41666666666667,181.58333333333334
CRESCENT STREET,2012-01-27,311.1666666666667,0
ELMHURST AVENUE,2012-01-27,54.833333333333336,106.75
FULTON STREET,2012-01-27,148.33333333333334,0
GRAND AVENUE,2012-01-27,296.35416666666663,520.0833333333334
JACKSON AVENUE,2012-01-27,206.375,0
LAUREL HILL BOULEVARD,2012-01-27,198.5625,250.125
LIBERTY AVENUE,2012-01-27,56.625,0
MAURICE AVENUE,2012-01-27,130.33333333333331,202.70833333333331
NORTHERN BOULEVARD,2012-01-27,474.41666666666663,0
ROOSEVELT AVENUE,2012-01-27,161.5,0
STEINWAY STREET,2012-01-27,159.66666666666669,0
SUTTER AVENUE,2012-01-27,79.52083333333333,0
VERNON BOULEVARD,2012-01-27,148.33333333333331,0
31 AVENUE,2012-01-28,76.375,169.41666666666669
32 AVENUE,2012-01-28,70.75,187.25
34 AVENUE,2012-01-28,169.91666666666669,401.875
48 STREET,2012-01-28,105.45833333333334,0
58 AVENUE,2012-01-28,6.666666666666667,0
58 STREET,2012-01-28,85.58333333333334,0
65 PLACE,2012-01-28,111.70833333333333,12.416666666666668
69 STREET,2012-01-28,211.875,35
CALDWELL AVENUE,2012-01-28,60.083333333333336,0
ELMHURST AVENUE,2012-01-28,61.5,114.83333333333333
GRAND AVENUE,2012-01-28,205.83333333333337,0
LAUREL HILL BOULEVARD,2012-01-28,115.95833333333334,3.104166666666667
MAURICE AVENUE,2012-01-28,103.79166666666666,8.958333333333334
31 AVENUE,2012-01-29,66.79166666666667,132.875
32 AVENUE,2012-01-29,63.33333333333333,136.5
34 AVENUE,2012-01-29,142.29166666666669,317.04166666666663
69 STREET,2012-01-29,210.04166666666669,452.5833333333333
ELIOT AVENUE,2012-01-29,129.16666666666669,305.29166666666663
ELMHURST AVENUE,2012-01-29,46.166666666666664,84.25
FOREST AVENUE,2012-01-29,111.45833333333334,202.5
FRESH POND ROAD,2012-01-29,196.75,384.125
METROPOLITAN AVENUE,2012-01-29,197.04166666666669,451.58333333333337
101 AVENUE,2012-01-30,94.25,154.70833333333331
111 AVENUE,2012-01-30,64.375,96.58333333333334
114 STREET,2012-01-30,41.666666666666664,67.5
126 STREET,2012-01-30,105.91666666666667,188.79166666666666
3 AVENUE,2012-01-30,222.875,334.7916666666667
31 AVENUE,2012-01-30,83.125,545.440630164967
32 AVENUE,2012-01-30,76.5,545.440630164967
34 AVENUE,2012-01-30,181.91666666666669,545.440630164967
35 AVENUE,2012-01-30,155.58333333333334,305.25
45 AVENUE,2012-01-30,60.58333333333333,110.79166666666666
47 AVENUE,2012-01-30,4.5,10.375
69 STREET,2012-01-30,278.2083333333333,476
BELL BOULEVARD,2012-01-30,163.41666666666669,373.66666666666663
BOOTH MEMORIAL AVENUE,2012-01-30,210.83333333333334,317.75
BRINKERHOFF AVENUE,2012-01-30,77.20833333333333,127.45833333333334
COLLEGE POINT BOULEVARD,2012-01-30,338.1458333333333,587.375
CORONA AVENUE,2012-01-30,196.45833333333334,333.125
CROSS BAY BOULEVARD,2012-01-30,407.54166666666663,638.9583333333334
CYPRESS AVENUE,2012-01-30,103,167.625
EAST 165 STREET,2012-01-30,200.5,297.0416666666667
EAST 167 STREET,2012-01-30,223.625,370.5833333333333
EAST 169 STREET,2012-01-30,92.375,153.375
EAST 170 STREET,2012-01-30,115.83333333333333,173.91666666666666
EAST 174 STREET,2012-01-30,157.6875,269.77083333333337
ELIOT AVENUE,2012-01-30,171.875,315.58333333333337
ELMHURST AVENUE,2012-01-30,53.75,87.83333333333333
FLUSHING AVENUE,2012-01-30,311.04166666666663,428.89583333333337
FOREST AVENUE,2012-01-30,103.125,200.625
FRANCIS LEWIS BOULEVARD,2012-01-30,226.33333333333334,428.20833333333337
FRESH POND ROAD,2012-01-30,243.95833333333331,386.66666666666663
FULTON AVENUE,2012-01-30,133.33333333333334,230.83333333333334
GUY R BREWER BOULEVARD,2012-01-30,195.125,304.95833333333337
HILLSIDE AVENUE,2012-01-30,520.1666666666666,745.5
JAMAICA AVENUE,2012-01-30,244.83333333333331,346.04166666666663
LINDEN BOULEVARD,2012-01-30,217.29166666666669,370.58333333333337
MACOMBS ROAD,2012-01-30,141.20833333333334,219.875
MAIN STREET,2012-01-30,219.33333333333331,362.79166666666663
MERRICK BOULEVARD,2012-01-30,353.70833333333337,554.7083333333333
METROPOLITAN AVENUE,2012-01-30,334.4166666666667,479.95833333333337
NORTHERN BOULEVARD,2012-01-30,506.0694444444444,854.1944444444443
OGDEN AVENUE,2012-01-30,121.70833333333333,169.25
ROCKAWAY BOULEVARD,2012-01-30,660.5277777777777,974.5694444444443
ROOSEVELT AVENUE,2012-01-30,346.8333333333333,447.4166666666667
SOUTHERN BOULEVARD,2012-01-30,155.125,241.41666666666666
SPRINGFIELD BOULEVARD,2012-01-30,68.5,132.83333333333334
SUTPHIN BOULEVARD,2012-01-30,261.7083333333333,368.41666666666663
WASHINGTON AVENUE,2012-01-30,249.08333333333331,385.4583333333333
WEBSTER AVENUE,2012-01-30,286.25,437.20833333333337
101 AVENUE,2012-01-31,94.16666666666666,151.125
111 AVENUE,2012-01-31,64.5,100.04166666666666
114 STREET,2012-01-31,42.25,76.5
126 STREET,2012-01-31,107.08333333333334,190.04166666666669
23 AVENUE,2012-01-31,221.08333333333331,431.75
3 AVENUE,2012-01-31,237.79166666666666,371.9375
35 AVENUE,2012-01-31,165.125,314.875
45 AVENUE,2012-01-31,60.66666666666667,135.45833333333334
47 AVENUE,2012-01-31,7.666666666666667,11.375
51 AVENUE,2012-01-31,63.083333333333336,153.66666666666666
69 STREET,2012-01-31,291.5833333333333,503.45833333333337
82 STREET,2012-01-31,130.5,233.33333333333334
ASTORIA BOULEVARD,2012-01-31,520.625,765.25
BELL BOULEVARD,2012-01-31,175.33333333333334,329.83333333333337
BOOTH MEMORIAL AVENUE,2012-01-31,204.58333333333331,328.95833333333337
BRINKERHOFF AVENUE,2012-01-31,79.41666666666666,130.25
BROOK AVENUE,2012-01-31,97.41666666666667,194.5
BRUCKNER BOULEVARD,2012-01-31,338.22222222222223,434.8796296296297
CALHOUN AVENUE,2012-01-31,21.75,50.95833333333333
CASTLE HILL AVENUE,2012-01-31,340.58333333333337,375.4583333333333
COLLEGE POINT BOULEVARD,2012-01-31,348.1875,585.2916666666667
CONCOURSE VILLAGE WEST,2012-01-31,183.58333333333334,221.58333333333334
COOPER AVENUE,2012-01-31,268.2083333333333,449.58333333333337
CORONA AVENUE,2012-01-31,193.375,337.70833333333337
COURTLANDT AVENUE,2012-01-31,82.5,150.41666666666666
CROSS BAY BOULEVARD,2012-01-31,434.25,686.625
CYPRESS AVENUE,2012-01-31,123.83333333333334,190.70833333333331
EAST 134 STREET,2012-01-31,114.33333333333333,166.33333333333334
EAST 138 STREET,2012-01-31,266.0833333333333,385.8541666666667
EAST 144 STREET,2012-01-31,175.75,241.91666666666666
EAST 149 STREET,2012-01-31,334.08333333333337,508.6458333333333
EAST 161 STREET,2012-01-31,41.833333333333336,90.25
EAST 165 STREET,2012-01-31,193.29166666666669,301.4166666666667
EAST 167 STREET,2012-01-31,222.29166666666669,381.125
EAST 169 STREET,2012-01-31,93.95833333333333,166.125
EAST 170 STREET,2012-01-31,113,179.70833333333331
EAST 174 STREET,2012-01-31,121.49999999999999,206.6111111111111
EAST TREMONT AVENUE,2012-01-31,163.875,293.29166666666663
ELIOT AVENUE,2012-01-31,187.20833333333334,331.5
ELMHURST AVENUE,2012-01-31,42.5,545.440630164967
EMPIRE AVENUE,2012-01-31,127.91666666666666,212.70833333333334
FLUSHING AVENUE,2012-01-31,332.75,445.7916666666667
FOREST AVENUE,2012-01-31,102.91666666666666,210
FRANCIS LEWIS BOULEVARD,2012-01-31,241.54166666666669,451.45833333333337
FRESH POND ROAD,2012-01-31,250.875,385.7083333333333
FTELEY AVENUE,2012-01-31,38.666666666666664,73.91666666666667
FULTON AVENUE,2012-01-31,136.5,246.91666666666666
GARRISON AVENUE,2012-01-31,82.125,105.20833333333334
GERARD AVENUE,2012-01-31,110,198.33333333333334
GUY R BREWER BOULEVARD,2012-01-31,204.70833333333331,315.375
HARROD AVENUE,2012-01-31,43.5,75.625
HILLSIDE AVENUE,2012-01-31,532.9166666666667,759.7083333333333
JAMAICA AVENUE,2012-01-31,249.91666666666669,351.29166666666663
JUNCTION BOULEVARD,2012-01-31,157.95833333333331,241.33333333333334
LINDEN BOULEVARD,2012-01-31,229.70833333333331,380.45833333333337
MACOMBS ROAD,2012-01-31,140.75,245.75
MAIN STREET,2012-01-31,230.625,364.33333333333337
MELROSE AVENUE,2012-01-31,294.125,514.8333333333334
MERRICK BOULEVARD,2012-01-31,361.45833333333337,583.2916666666666
METROPOLITAN AVENUE,2012-01-31,346.5,505.625
MYRTLE AVENUE,2012-01-31,152.66666666666666,256.58333333333337
NORTHERN BOULEVARD,2012-01-31,522.5555555555555,879.9166666666669
OGDEN AVENUE,2012-01-31,107.91666666666667,177.66666666666669
PENNYFIELD AVENUE,2012-01-31,76,133.66666666666666
RANDALL AVENUE,2012-01-31,123.04166666666667,195.54166666666666
RIVER AVENUE,2012-01-31,103.45833333333334,204.91666666666669
ROCKAWAY BOULEVARD,2012-01-31,693.4305555555557,1015.0694444444445
ROOSEVELT AVENUE,2012-01-31,346,441.0833333333333
ROSEDALE AVENUE,2012-01-31,193.54166666666669,311.8333333333333
SEAGIRT BLVD,2012-01-31,310.375,451.41666666666663
SOUTHERN BOULEVARD,2012-01-31,159.08333333333334,250.75
SPRINGFIELD BOULEVARD,2012-01-31,71.83333333333334,136.25
ST ANNS AVENUE,2012-01-31,95.79166666666667,171
ST MARY'S STREET,2012-01-31,90.5,139.41666666666666
SUTPHIN BOULEVARD,2012-01-31,260.4166666666667,371.625
TINTON AVENUE,2012-01-31,58.25,79.5
WASHINGTON AVENUE,2012-01-31,249,402.5
WEBSTER AVENUE,2012-01-31,261.66666666666663,460.125
WESTCHESTER AVENUE,2012-01-31,150.9375,248.79166666666669
ZEREGA AVENUE,2012-01-31,167.91666666666669,282.54166666666663
101 AVENUE,2012-02-01,101.66666666666666,151.625
111 AVENUE,2012-02-01,74.125,111.54166666666667
114 STREET,2012-02-01,39.583333333333336,66.91666666666667
126 STREET,2012-02-01,106.70833333333334,186.625
23 AVENUE,2012-02-01,217.45833333333331,451.5833333333333
3 AVENUE,2012-02-01,233.16666666666666,379.7291666666667
35 AVENUE,2012-02-01,170.04166666666666,327.625
45 AVENUE,2012-02-01,64.625,142.16666666666666
47 AVENUE,2012-02-01,7.041666666666667,12.291666666666666
51 AVENUE,2012-02-01,64.83333333333333,153.91666666666666
69 STREET,2012-02-01,293.20833333333337,505.66666666666663
82 STREET,2012-02-01,126,231.66666666666666
ASTORIA BOULEVARD,2012-02-01,514.2083333333333,773.3333333333334
BELL BOULEVARD,2012-02-01,181.5,397.625
BOOTH MEMORIAL AVENUE,2012-02-01,197.91666666666669,333
BRINKERHOFF AVENUE,2012-02-01,81.16666666666666,141.375
BROOK AVENUE,2012-02-01,93.25,201.33333333333334
BRUCKNER BOULEVARD,2012-02-01,329.9537037037037,446.80555555555554
CALHOUN AVENUE,2012-02-01,22.041666666666668,23.291666666666664
CASTLE HILL AVENUE,2012-02-01,346.54166666666663,399.58333333333337
COLLEGE POINT BOULEVARD,2012-02-01,348.0416666666667,576.1666666666667
CONCOURSE VILLAGE WEST,2012-02-01,177.91666666666666,230.58333333333334
COOPER AVENUE,2012-02-01,268.9583333333333,455.58333333333337
CORONA AVENUE,2012-02-01,185.33333333333331,319.5
COURTLANDT AVENUE,2012-02-01,78.83333333333333,172.75
CROSS BAY BOULEVARD,2012-02-01,421.2083333333333,716.5833333333333
CYPRESS AVENUE,2012-02-01,119.08333333333334,187.875
EAST 134 STREET,2012-02-01,107.5,165
EAST 138 STREET,2012-02-01,269.4791666666667,409.3333333333333
EAST 144 STREET,2012-02-01,170.95833333333334,249.33333333333331
EAST 149 STREET,2012-02-01,335,533.8958333333333
EAST 161 STREET,2012-02-01,45.166666666666664,99.41666666666667
EAST 165 STREET,2012-02-01,198.625,311.125
EAST 167 STREET,2012-02-01,219.375,382
EAST 169 STREET,2012-02-01,84.79166666666667,175.45833333333331
EAST 170 STREET,2012-02-01,107.70833333333334,184.95833333333334
EAST 174 STREET,2012-02-01,124.05555555555556,216.68055555555554
EAST TREMONT AVENUE,2012-02-01,162.39583333333334,288.70833333333337
ELIOT AVENUE,2012-02-01,183.95833333333334,343.7083333333333
EMPIRE AVENUE,2012-02-01,131.20833333333331,216.625
FLUSHING AVENUE,2012-02-01,309.4166666666667,447.1458333333333
FOREST AVENUE,2012-02-01,114.58333333333333,208.33333333333334
FRANCIS LEWIS BOULEVARD,2012-02-01,229.08333333333331,466.0833333333333
FRESH POND ROAD,2012-02-01,252.70833333333331,396.20833333333337
FTELEY AVENUE,2012-02-01,40.333333333333336,80.5
FULTON AVENUE,2012-02-01,125.75,267.75
GARRISON AVENUE,2012-02-01,81.375,100.79166666666667
GERARD AVENUE,2012-02-01,102.66666666666667,207.25
GUY R BREWER BOULEVARD,2012-02-01,213.70833333333331,331.58333333333337
HARROD AVENUE,2012-02-01,46.25,78.125
HILLSIDE AVENUE,2012-02-01,513.4166666666666,734.7916666666667
JAMAICA AVENUE,2012-02-01,254.95833333333331,365
JUNCTION BOULEVARD,2012-02-01,155.45833333333334,242.91666666666669
LINDEN BOULEVARD,2012-02-01,237.875,398.2083333333333
MACOMBS ROAD,2012-02-01,139.625,254.08333333333331
MAIN STREET,2012-02-01,238.66666666666669,367.375
MELROSE AVENUE,2012-02-01,303.4583333333333,536.2083333333333
MERRICK BOULEVARD,2012-02-01,372.625,610.4583333333334
METROPOLITAN AVENUE,2012-02-01,341.5,505.875
MYRTLE AVENUE,2012-02-01,150.45833333333331,274.5
NORTHERN BOULEVARD,2012-02-01,527.6805555555555,886.6111111111112
OGDEN AVENUE,2012-02-01,111.33333333333333,184.375
PENNYFIELD AVENUE,2012-02-01,75.20833333333333,144.95833333333331
RANDALL AVENUE,2012-02-01,119.16666666666666,197.58333333333331
RIVER AVENUE,2012-02-01,94.54166666666666,227.33333333333331
ROCKAWAY BOULEVARD,2012-02-01,705.4027777777777,1043.5555555555557
ROOSEVELT AVENUE,2012-02-01,377.3333333333333,454.0833333333333
ROSEDALE AVENUE,2012-02-01,192.75,354.33333333333337
